               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.074859,             0.06591,                   0,             0.45157,             0.31568,              0.2854,            0.091968,            0.071457,            0.069315,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.073219,            0.066757,                   0,             0.48533,             0.31797,             0.30529,            0.098671,            0.071048,            0.067786,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.074374,            0.065376,                   0,              0.4175,              0.3174,             0.27267,            0.085781,            0.071711,            0.068282,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.073024,            0.066947,                   0,             0.41904,             0.35793,             0.30696,            0.099108,            0.070435,            0.072562,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.074069,            0.067729,                   0,             0.45329,             0.31663,             0.29526,            0.098073,            0.071044,            0.068574,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.072885,            0.065398,                   0,             0.44675,             0.34359,             0.31001,             0.10332,            0.070392,            0.067695,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.072227,            0.065032,                   0,               0.529,             0.30803,             0.31921,             0.11146,            0.069777,            0.069681,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.072091,             0.06385,                   0,             0.46368,             0.31816,             0.29927,            0.090541,            0.072617,            0.067792,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.072128,            0.066128,                   0,             0.46083,             0.32849,              0.3118,             0.10476,            0.070178,            0.067606,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.073206,             0.06506,                   0,             0.50005,             0.32486,             0.32135,             0.10813,            0.070499,            0.069709,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.072141,            0.065684,                   0,             0.47451,             0.35239,             0.32605,             0.11408,            0.069578,            0.069073,                   0,            0.008416,            0.008416,            0.008416
                  50,             0.07097,            0.063574,                   0,             0.48285,             0.34876,             0.32991,             0.11615,            0.068898,            0.068976,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.071003,             0.06437,                   0,             0.50462,             0.34144,             0.33798,             0.11303,            0.069417,             0.06697,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.071528,             0.06506,                   0,             0.46943,             0.34379,             0.32085,             0.10663,            0.070195,            0.067475,                   0,            0.008317,            0.008317,            0.008317
                  53,             0.07102,            0.067294,                   0,             0.52984,             0.32008,             0.33549,             0.11861,            0.068908,            0.067297,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.070689,            0.066163,                   0,             0.44476,             0.36979,             0.33301,             0.11965,            0.068591,            0.067593,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.070946,             0.06418,                   0,             0.50562,             0.35698,             0.34867,             0.12374,            0.068819,            0.067329,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.071881,            0.066008,                   0,             0.47488,             0.35583,             0.33615,             0.12352,            0.067544,              0.0686,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.069823,            0.064249,                   0,             0.51063,             0.33939,             0.34395,             0.12318,            0.068861,            0.066547,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.070413,            0.065668,                   0,             0.48337,             0.34646,             0.32946,             0.11421,            0.070294,            0.068945,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.070177,            0.064291,                   0,             0.49588,             0.34625,             0.34476,             0.12446,            0.068168,            0.067282,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.069873,            0.065261,                   0,             0.48332,             0.37208,             0.35315,             0.12237,            0.068093,            0.068662,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.070093,            0.064671,                   0,             0.44973,             0.38145,              0.3473,             0.12475,            0.068543,            0.068163,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.069788,            0.064916,                   0,             0.51198,             0.36673,             0.36453,             0.13162,            0.067113,            0.065997,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.070014,            0.065151,                   0,             0.51056,             0.38394,              0.3708,             0.14088,            0.066802,            0.068325,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.068984,            0.064375,                   0,             0.45873,             0.37725,              0.3493,             0.11916,            0.069348,            0.066914,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.069169,            0.063185,                   0,             0.55459,             0.35378,             0.36931,             0.13837,            0.066831,            0.066072,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.068349,            0.062466,                   0,             0.55163,             0.36463,             0.37795,             0.14612,            0.066688,            0.065842,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.069027,            0.066256,                   0,             0.52599,             0.37648,             0.38117,             0.13975,             0.06768,            0.067624,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.069224,            0.066793,                   0,             0.49383,             0.38707,              0.3715,             0.14294,            0.066419,            0.066233,                   0,            0.007789,            0.007789,            0.007789
                  69,             0.06844,            0.063283,                   0,             0.53211,             0.35029,             0.36424,             0.12934,            0.067751,            0.065501,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.067934,             0.06626,                   0,             0.49559,             0.39407,             0.38031,             0.14719,            0.066196,            0.066449,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.068273,             0.06444,                   0,             0.50041,             0.38222,             0.38059,              0.1435,            0.066913,            0.065709,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.068354,            0.062077,                   0,             0.55082,             0.36061,             0.37043,             0.14254,            0.066543,             0.07007,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.067935,            0.062379,                   0,             0.58282,             0.35851,             0.38259,              0.1446,            0.066869,            0.065031,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.067853,            0.062107,                   0,             0.50144,             0.39273,             0.38395,             0.14773,            0.066675,            0.065646,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.068247,            0.064322,                   0,             0.51678,             0.38967,             0.38695,             0.14452,            0.066692,            0.065205,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.067938,            0.062703,                   0,             0.55137,             0.37553,             0.39332,             0.14621,            0.066867,             0.06567,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.067102,            0.062895,                   0,             0.50363,             0.38107,             0.37319,             0.13234,            0.066867,            0.065678,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.068167,            0.063718,                   0,             0.52147,             0.39063,               0.389,             0.14748,            0.066511,            0.065921,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.067046,            0.065616,                   0,             0.51215,             0.39904,             0.39196,             0.15421,            0.065649,            0.066657,                   0,            0.007426,            0.007426,            0.007426
