               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,             0.06247,            0.061278,                   0,             0.58061,             0.38992,             0.41731,             0.16685,            0.065831,            0.067117,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.063165,            0.059727,                   0,             0.58284,             0.44532,             0.46561,               0.199,            0.061286,            0.064016,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.061157,            0.060179,                   0,              0.6466,             0.41453,             0.46405,             0.20356,            0.062107,            0.063967,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.062143,            0.059455,                   0,             0.59464,             0.43556,             0.46338,             0.20021,            0.063013,            0.064343,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.061033,            0.059462,                   0,             0.61392,             0.43174,             0.47088,             0.20267,            0.061806,            0.062713,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.061462,            0.061063,                   0,             0.66685,             0.42677,             0.48358,             0.20984,            0.060968,            0.063408,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.061741,            0.060588,                   0,             0.64218,             0.43346,              0.4753,             0.20783,            0.061357,            0.065886,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.060535,            0.059067,                   0,             0.61929,             0.44041,             0.48072,             0.20903,            0.061203,            0.064509,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.060948,            0.058687,                   0,             0.61388,             0.44665,             0.47801,             0.20377,            0.061216,            0.063162,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.061189,            0.061877,                   0,             0.65488,             0.42451,             0.47098,             0.20936,            0.061433,            0.064997,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.061969,            0.059287,                   0,              0.6062,             0.45717,             0.48985,             0.21578,            0.060411,            0.062705,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.060332,            0.059309,                   0,             0.62548,             0.45335,             0.48603,             0.21209,            0.060914,            0.065496,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.060559,            0.059302,                   0,             0.71042,             0.40809,             0.48997,             0.21083,            0.060632,            0.063979,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.060397,            0.059963,                   0,             0.65993,             0.42409,             0.48138,             0.20952,            0.062022,            0.063493,                   0,            0.007855,            0.007855,            0.007855
                  67,             0.05983,            0.060492,                   0,             0.62115,             0.45048,             0.48541,                0.21,            0.061208,            0.063724,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.060573,            0.059207,                   0,             0.67295,             0.43277,             0.49082,              0.2152,            0.060969,            0.062939,                   0,            0.007789,            0.007789,            0.007789
                  69,             0.05924,            0.056925,                   0,             0.61131,              0.4587,             0.49205,             0.21971,            0.060216,             0.06281,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.058962,            0.056189,                   0,             0.66673,             0.44493,             0.49659,              0.2169,            0.060211,            0.063556,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.058545,              0.0586,                   0,             0.65115,             0.44433,             0.48954,             0.21454,            0.060291,            0.063169,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.058311,            0.058779,                   0,             0.66164,             0.44082,             0.48907,             0.21237,            0.060072,            0.062801,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.059178,            0.059085,                   0,             0.65879,             0.44927,             0.49888,             0.22288,            0.060151,            0.063176,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.059097,            0.057882,                   0,             0.66654,             0.44646,              0.4982,             0.22035,            0.059937,            0.062802,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.058391,            0.057659,                   0,             0.63312,             0.47438,             0.50833,              0.2196,            0.059616,            0.062445,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.057933,            0.057557,                   0,             0.65186,             0.44417,              0.4942,             0.21836,            0.059984,            0.063172,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.057746,            0.057252,                   0,             0.64011,             0.45354,             0.49547,             0.22043,            0.061022,            0.063293,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.057264,            0.054829,                   0,             0.63806,             0.46023,             0.49509,             0.22315,            0.059452,            0.062949,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.057679,             0.05642,                   0,             0.64195,             0.45851,              0.5002,              0.2254,              0.0599,            0.062588,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.058081,            0.058403,                   0,             0.63597,             0.44895,             0.48797,             0.21436,            0.061354,            0.064631,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.057407,            0.057308,                   0,             0.63162,             0.45507,             0.49656,             0.21275,            0.060613,            0.063419,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.057414,            0.056865,                   0,             0.65697,             0.46119,             0.50795,             0.22814,            0.059608,            0.062987,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.057277,            0.055953,                   0,             0.65537,              0.4625,             0.50586,             0.22942,            0.059487,            0.062875,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.056048,            0.056239,                   0,             0.65287,             0.46826,             0.51051,             0.23256,            0.059464,            0.063547,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.056904,            0.056108,                   0,             0.64395,             0.45889,             0.50287,             0.22576,            0.059765,            0.063349,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.056334,            0.056488,                   0,             0.62986,             0.47916,             0.50835,             0.23494,            0.058782,            0.064397,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.056266,            0.056282,                   0,             0.64199,             0.44054,             0.48562,             0.20911,            0.061165,            0.063782,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.056606,            0.053964,                   0,             0.66505,             0.46291,             0.50935,             0.22712,            0.059304,            0.062808,                   0,            0.007129,            0.007129,            0.007129
                  89,             0.05568,            0.054314,                   0,             0.64515,             0.47151,             0.50801,             0.22563,            0.060271,            0.062917,                   0,            0.007096,            0.007096,            0.007096
                  90,             0.05532,             0.05472,                   0,             0.67161,             0.45583,             0.50728,             0.22881,            0.059303,            0.062995,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.056176,            0.055567,                   0,             0.67952,             0.45086,             0.50513,             0.22943,            0.059933,            0.062981,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.055796,            0.056135,                   0,             0.62674,             0.45524,               0.488,             0.21485,             0.06161,            0.063819,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.055645,            0.054231,                   0,             0.68914,             0.45698,             0.51573,             0.23269,            0.059454,            0.062568,                   0,            0.006964,            0.006964,            0.006964
                  94,             0.05591,            0.056554,                   0,             0.69222,             0.44608,             0.50669,             0.22947,            0.059366,             0.06308,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.055854,            0.054976,                   0,             0.66907,             0.46041,             0.50817,             0.22514,            0.059598,            0.063187,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.055755,            0.054205,                   0,             0.66194,             0.45717,             0.50814,             0.22914,            0.059798,            0.063329,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.054535,            0.053143,                   0,             0.67367,             0.46405,             0.51433,             0.23944,            0.059155,             0.06361,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.054216,            0.055667,                   0,             0.66429,             0.45832,             0.50681,             0.23235,            0.059139,            0.063581,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.054421,            0.053409,                   0,             0.66634,             0.39904,             0.45906,             0.19799,             0.06234,            0.067184,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.054507,            0.055541,                   0,             0.63638,             0.46547,             0.50536,             0.22339,            0.059857,            0.063207,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.054005,            0.052483,                   0,             0.64893,             0.47916,             0.51908,             0.23934,            0.058588,            0.063025,                   0,              0.0067,              0.0067,              0.0067
